source,frame_id,t_frame,t_processed,obj_id,x,y,z,vr
radar,74,1762613286.553377,1762613286.5533776,3,5.407933235168457,4.490260601043701,0.2163173258304596,0.0
radar,74,1762613286.553377,1762613286.5533776,4,-5.669316291809082,9.186910629272461,1.0004676580429077,0.0
radar,74,1762613286.553377,1762613286.5533776,5,-1.7305386066436768,3.0532257556915283,0.2163173258304596,0.606849730014801
radar,74,1762613286.553377,1762613286.5533776,6,-4.2181878089904785,9.581024169921875,1.2979040145874023,0.606849730014801
radar,74,1762613286.553377,1762613286.5533776,7,-1.6223798990249634,3.117680072784424,-0.1081586629152298,1.213699460029602
radar,74,1762613286.553377,1762613286.5533776,8,-0.7300710082054138,2.469649314880371,-0.5678329467773438,1.8205492496490479
radar,75,1762613286.6561587,1762613286.6561592,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,75,1762613286.6561587,1762613286.6561592,1,-0.4867140054702759,5.249305725097656,0.1622380018234253,0.0
radar,75,1762613286.6561587,1762613286.6561592,2,-3.2447597980499268,6.10261869430542,1.2979040145874023,0.0
radar,75,1762613286.6561587,1762613286.6561592,3,5.191616058349609,4.699038028717041,0.6489520072937012,0.0
radar,75,1762613286.6561587,1762613286.6561592,4,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,75,1762613286.6561587,1762613286.6561592,5,-1.51422119140625,3.127046585083008,0.5407933592796326,0.606849730014801
radar,75,1762613286.6561587,1762613286.6561592,6,-5.272735118865967,10.040582656860352,1.4060627222061157,0.606849730014801
radar,76,1762613286.7561734,1762613286.7561738,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,76,1762613286.7561734,1762613286.7561738,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,76,1762613286.7561734,1762613286.7561738,2,-0.4867140054702759,5.24177885055542,0.3244760036468506,0.0
radar,76,1762613286.7561734,1762613286.7561738,3,-3.2447597980499268,6.144646644592285,1.0815867185592651,0.0
radar,76,1762613286.7561734,1762613286.7561738,4,5.191616058349609,4.723867893218994,0.4326346516609192,0.0
radar,76,1762613286.7561734,1762613286.7561738,5,-0.5047404170036316,2.284608840942383,-0.144211545586586,0.606849730014801
radar,76,1762613286.7561734,1762613286.7561738,6,-3.0014028549194336,10.396544456481934,0.6669784188270569,0.606849730014801
radar,77,1762613286.8560972,1762613286.8560984,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,77,1762613286.8560972,1762613286.8560984,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,77,1762613286.8560972,1762613286.8560984,2,-0.15322476625442505,4.9695024490356445,0.3064495325088501,0.0
radar,77,1762613286.8560972,1762613286.8560984,3,5.191616058349609,4.723867893218994,0.4326346516609192,0.0
radar,77,1762613286.8560972,1762613286.8560984,4,-3.4610772132873535,6.025453567504883,1.0815867185592651,0.0
radar,77,1762613286.8560972,1762613286.8560984,5,-0.4867140054702759,2.590585708618164,-0.08111900091171265,0.606849730014801
radar,77,1762613286.8560972,1762613286.8560984,6,-3.3348920345306396,10.294418334960938,0.6669784188270569,0.606849730014801
radar,77,1762613286.8560972,1762613286.8560984,7,7.264657020568848,5.445870399475098,0.27940988540649414,-0.606849730014801
radar,78,1762613286.955898,1762613286.9558985,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,78,1762613286.955898,1762613286.9558985,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,78,1762613286.955898,1762613286.9558985,2,-0.15322476625442505,4.976583957672119,0.15322476625442505,0.0
radar,78,1762613286.955898,1762613286.9558985,3,4.3263468742370605,5.333369731903076,1.51422119140625,0.0
radar,78,1762613286.955898,1762613286.9558985,4,-4.110029220581055,5.4376349449157715,1.7305386066436768,0.0
radar,78,1762613286.955898,1762613286.9558985,5,-4.54266357421875,4.913233757019043,-2.1631734371185303,0.0
radar,78,1762613286.955898,1762613286.9558985,6,-1.2979040145874023,3.260735511779785,0.2163173258304596,0.606849730014801
radar,78,1762613286.955898,1762613286.9558985,7,-0.5678329467773438,2.5701849460601807,-0.1622380018234253,0.9102746248245239
radar,79,1762613287.0555162,1762613287.0555167,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,79,1762613287.0555162,1762613287.0555167,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,79,1762613287.0555162,1762613287.0555167,2,0.0,4.978942394256592,0.15322476625442505,0.0
radar,79,1762613287.0555162,1762613287.0555167,3,-4.3263468742370605,5.5399370193481445,0.2163173258304596,0.0
radar,79,1762613287.0555162,1762613287.0555167,4,3.6773946285247803,5.895923614501953,-1.0815867185592651,0.0
radar,79,1762613287.0555162,1762613287.0555167,5,-0.4867140054702759,2.591855525970459,0.0,0.606849730014801
radar,79,1762613287.0555162,1762613287.0555167,6,-1.2979040145874023,3.2661123275756836,0.1081586629152298,0.606849730014801
radar,79,1762613287.0555162,1762613287.0555167,7,-0.4867140054702759,2.509298086166382,-0.6489520072937012,1.5171242952346802
radar,80,1762613287.155392,1762613287.1553924,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,80,1762613287.155392,1762613287.1553924,1,-0.15322476625442505,4.976583957672119,0.15322476625442505,0.0
radar,80,1762613287.155392,1762613287.1553924,2,-5.624250888824463,4.171526908874512,-0.6489520072937012,0.0
radar,80,1762613287.155392,1762613287.1553924,3,3.4610772132873535,5.726831436157227,-2.1631734371185303,0.0
radar,80,1762613287.155392,1762613287.1553924,4,-0.4867140054702759,2.591855525970459,0.0,0.606849730014801
radar,80,1762613287.155392,1762613287.1553924,5,-0.4867140054702759,2.509298086166382,-0.6489520072937012,1.5171242952346802
radar,81,1762613287.2560017,1762613287.256002,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,81,1762613287.2560017,1762613287.256002,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,81,1762613287.2560017,1762613287.256002,2,-0.3244760036468506,5.261826515197754,0.1622380018234253,0.0
radar,81,1762613287.2560017,1762613287.256002,3,-5.407933235168457,4.411410331726074,-0.8652693033218384,0.0
radar,81,1762613287.2560017,1762613287.256002,4,3.2447597980499268,5.767541408538818,-2.379490613937378,0.0
radar,81,1762613287.2560017,1762613287.256002,5,3.4610772132873535,5.640385150909424,2.379490613937378,0.0
radar,81,1762613287.2560017,1762613287.256002,6,-0.5407933592796326,2.874191999435425,-0.1802644431591034,0.606849730014801
radar,81,1762613287.2560017,1762613287.256002,7,-1.2888907194137573,3.5768797397613525,-0.2343437671661377,0.606849730014801
radar,81,1762613287.2560017,1762613287.256002,8,-0.3605288863182068,2.792476177215576,-0.8111899495124817,2.123974084854126
radar,82,1762613287.355934,1762613287.3559346,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,82,1762613287.355934,1762613287.3559346,1,-3.244760036468506,2.915034532546997,0.5407933592796326,0.0
radar,82,1762613287.355934,1762613287.3559346,2,0.0,4.978942394256592,0.15322476625442505,0.0
radar,82,1762613287.355934,1762613287.3559346,3,3.2447597980499268,6.1788201332092285,-0.8652693033218384,0.0
radar,82,1762613287.355934,1762613287.3559346,4,-4.3263468742370605,5.506047248840332,0.6489520072937012,0.0
radar,82,1762613287.355934,1762613287.3559346,5,-0.4506610929965973,2.8826589584350586,-0.2703966796398163,0.606849730014801
radar,82,1762613287.355934,1762613287.3559346,6,5.8045148849487305,5.709839820861816,1.0094808340072632,0.606849730014801
radar,82,1762613287.355934,1762613287.3559346,7,-1.171718955039978,3.5941107273101807,-0.4686875343322754,0.9102746248245239
radar,82,1762613287.355934,1762613287.3559346,8,-0.396581768989563,3.1225056648254395,-0.6940180659294128,1.5171242952346802
radar,83,1762613287.4536977,1762613287.4536984,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,83,1762613287.4536977,1762613287.4536984,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,83,1762613287.4536977,1762613287.4536984,2,-4.3263468742370605,5.506047248840332,0.6489520072937012,0.0
radar,83,1762613287.4536977,1762613287.4536984,3,3.4610772132873535,6.087264060974121,-0.6489520072937012,0.0
radar,83,1762613287.4536977,1762613287.4536984,4,-0.4506610929965973,2.8826589584350586,-0.2703966796398163,0.606849730014801
radar,83,1762613287.4536977,1762613287.4536984,5,5.8045148849487305,5.659421443939209,1.2618510723114014,0.606849730014801
radar,83,1762613287.4536977,1762613287.4536984,6,1.2618510723114014,8.043779373168945,1.0094808340072632,0.606849730014801
radar,83,1762613287.4536977,1762613287.4536984,7,-1.171718955039978,3.5768797397613525,-0.585859477519989,0.9102746248245239
radar,83,1762613287.4536977,1762613287.4536984,8,-1.4601420164108276,5.057778358459473,-0.3244760036468506,0.9102746248245239
radar,84,1762613287.5527081,1762613287.5527086,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,84,1762613287.5527081,1762613287.5527086,1,-0.4506610929965973,2.8939096927642822,-0.0901322215795517,1.213699460029602
radar,85,1762613287.6522107,1762613287.6522112,0,2.9743635654449463,3.2246546745300293,0.2703966796398163,0.0
radar,85,1762613287.6522107,1762613287.6522112,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,85,1762613287.6522107,1762613287.6522112,2,4.110029220581055,5.7063679695129395,0.0,0.0
radar,85,1762613287.6522107,1762613287.6522112,3,-4.110029220581055,5.55680513381958,1.2979040145874023,0.0
radar,85,1762613287.6522107,1762613287.6522112,4,-5.669316291809082,9.08954906463623,1.6674460172653198,0.0
radar,86,1762613287.754406,1762613287.7544065,0,3.1095616817474365,3.094489336013794,0.2703966796398163,0.0
radar,86,1762613287.754406,1762613287.7544065,1,-3.1095616817474365,3.0796868801116943,0.40559500455856323,0.0
radar,86,1762613287.754406,1762613287.7544065,2,-2.145146608352661,4.493129253387451,0.15322476625442505,0.0
radar,86,1762613287.754406,1762613287.7544065,3,6.705837249755859,2.073535203933716,0.4326346516609192,0.0
radar,86,1762613287.754406,1762613287.7544065,4,-5.335827350616455,9.342961311340332,1.3339568376541138,0.0
radar,87,1762613287.8534284,1762613287.853429,0,2.839165210723877,3.3443055152893066,0.2703966796398163,0.0
radar,87,1762613287.8534284,1762613287.853429,1,-2.9743635654449463,3.190463066101074,0.5407933592796326,0.0
radar,87,1762613287.8534284,1762613287.853429,2,-6.4895195960998535,2.7094483375549316,0.0,0.0
radar,87,1762613287.8534284,1762613287.853429,3,2.8121254444122314,6.412939071655273,-0.6489520072937012,0.0
radar,87,1762613287.8534284,1762613287.853429,4,-5.335827350616455,9.223156929016113,2.0009353160858154,0.0
radar,88,1762613287.9523242,1762613287.9523244,0,2.9743635654449463,3.2246546745300293,0.2703966796398163,0.0
radar,88,1762613287.9523242,1762613287.9523244,1,-4.54266357421875,5.258265018463135,1.0815867185592651,0.0
radar,88,1762613287.9523242,1762613287.9523244,2,3.4610772132873535,6.106451511383057,-0.4326346516609192,0.0
radar,88,1762613287.9523242,1762613287.9523244,3,-5.669316291809082,9.08954906463623,1.6674460172653198,0.0
radar,88,1762613287.9523242,1762613287.9523244,4,-0.1081586629152298,3.4320297241210938,-0.757110595703125,1.213699460029602
radar,89,1762613288.0545135,1762613288.0545137,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,89,1762613288.0545135,1762613288.0545137,1,-6.002805709838867,8.929070472717285,1.3339568376541138,0.0
radar,89,1762613288.0545135,1762613288.0545137,2,-0.09914544224739075,3.2201428413391113,-0.09914544224739075,0.606849730014801
radar,89,1762613288.0545135,1762613288.0545137,3,-1.2618510723114014,3.8705811500549316,-0.5047404170036316,0.9102746248245239
radar,90,1762613288.1535943,1762613288.153595,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,90,1762613288.1535943,1762613288.153595,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,90,1762613288.1535943,1762613288.153595,2,-6.002805709838867,8.929070472717285,1.3339568376541138,0.0
radar,90,1762613288.1535943,1762613288.153595,3,-0.09914544224739075,3.2201428413391113,-0.09914544224739075,0.9102746248245239
radar,91,1762613288.2558281,1762613288.2558286,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,91,1762613288.2558281,1762613288.2558286,1,-0.3064495325088501,4.9695024490356445,0.15322476625442505,0.0
radar,91,1762613288.2558281,1762613288.2558286,2,-2.5958080291748047,6.52147102355957,0.4326346516609192,0.0
radar,91,1762613288.2558281,1762613288.2558286,3,6.056884765625,3.5733909606933594,0.0,0.0
radar,91,1762613288.2558281,1762613288.2558286,4,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,91,1762613288.2558281,1762613288.2558286,5,0.0,3.2094407081604004,0.29743632674217224,0.606849730014801
radar,91,1762613288.2558281,1762613288.2558286,6,-0.757110595703125,3.960049867630005,-0.757110595703125,-1.213699460029602
radar,92,1762613288.3522098,1762613288.3522105,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,92,1762613288.3522098,1762613288.3522105,1,-0.4867140054702759,5.249305725097656,0.1622380018234253,0.0
radar,92,1762613288.3522098,1762613288.3522105,2,-2.8121254444122314,6.387349605560303,0.8652693033218384,0.0
radar,92,1762613288.3522098,1762613288.3522105,3,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,93,1762613288.4552927,1762613288.4552934,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,93,1762613288.4552927,1762613288.4552934,1,0.0,4.98129940032959,0.0,0.0
radar,93,1762613288.4552927,1762613288.4552934,2,-2.8121254444122314,6.387349605560303,0.8652693033218384,0.0
radar,93,1762613288.4552927,1762613288.4552934,3,6.056884765625,3.5733909606933594,0.0,0.0
radar,93,1762613288.4552927,1762613288.4552934,4,-5.335827350616455,9.342961311340332,1.3339568376541138,0.0
radar,93,1762613288.4552927,1762613288.4552934,5,0.0,3.5095512866973877,0.2163173258304596,0.606849730014801
radar,93,1762613288.4552927,1762613288.4552934,6,-0.7030313611030579,3.697667121887207,-0.585859477519989,-1.213699460029602
radar,94,1762613288.554776,1762613288.5547767,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,94,1762613288.554776,1762613288.5547767,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,94,1762613288.554776,1762613288.5547767,2,-0.1622380018234253,5.26932430267334,0.1622380018234253,0.0
radar,94,1762613288.554776,1762613288.5547767,3,-2.8121254444122314,6.387349605560303,0.8652693033218384,0.0
radar,94,1762613288.554776,1762613288.5547767,4,5.8405680656433105,3.9110031127929688,0.2163173258304596,0.0
radar,94,1762613288.554776,1762613288.5547767,5,-5.335827350616455,9.342961311340332,1.3339568376541138,0.0
radar,94,1762613288.554776,1762613288.5547767,6,-0.8202031850814819,3.7180323600769043,-0.11717188358306885,-0.606849730014801
radar,95,1762613288.654619,1762613288.6546197,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,95,1762613288.654619,1762613288.6546197,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,95,1762613288.654619,1762613288.6546197,2,0.3064495325088501,4.9695024490356445,0.15322476625442505,0.0
radar,95,1762613288.654619,1762613288.6546197,3,-2.8121254444122314,6.354297161102295,1.0815867185592651,0.0
radar,95,1762613288.654619,1762613288.6546197,4,6.273202419281006,3.1709797382354736,-0.2163173258304596,0.0
radar,95,1762613288.654619,1762613288.6546197,5,-5.335827350616455,9.342961311340332,1.3339568376541138,0.0
radar,95,1762613288.654619,1762613288.6546197,6,-0.7030313611030579,3.697667121887207,-0.585859477519989,-0.606849730014801
radar,96,1762613288.7539175,1762613288.753918,0,2.9743635654449463,3.2246546745300293,0.2703966796398163,0.0
radar,96,1762613288.7539175,1762613288.753918,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,96,1762613288.7539175,1762613288.753918,2,0.15322476625442505,4.978942394256592,0.0,0.0
radar,96,1762613288.7539175,1762613288.753918,3,6.273202419281006,3.1709797382354736,-0.2163173258304596,0.0
radar,96,1762613288.7539175,1762613288.753918,4,-2.5958080291748047,6.5035080909729,0.6489520072937012,0.0
radar,96,1762613288.7539175,1762613288.753918,5,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,96,1762613288.7539175,1762613288.753918,6,-0.7030313611030579,3.72725248336792,-0.35151568055152893,-0.606849730014801
radar,97,1762613288.853294,1762613288.8532941,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,97,1762613288.853294,1762613288.8532941,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,97,1762613288.853294,1762613288.8532941,2,0.0,4.978942394256592,0.15322476625442505,0.0
radar,97,1762613288.853294,1762613288.8532941,3,6.056884765625,3.5668375492095947,0.2163173258304596,0.0
radar,97,1762613288.853294,1762613288.8532941,4,-3.0284423828125,6.21280574798584,1.2979040145874023,0.0
radar,97,1762613288.853294,1762613288.8532941,5,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,98,1762613288.9557083,1762613288.9557087,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,98,1762613288.9557083,1762613288.9557087,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,98,1762613288.9557083,1762613288.9557087,2,-0.15322476625442505,4.976583957672119,0.15322476625442505,0.0
radar,98,1762613288.9557083,1762613288.9557087,3,-0.1622380018234253,5.26932430267334,0.1622380018234253,0.0
radar,98,1762613288.9557083,1762613288.9557087,4,2.5958080291748047,6.445690155029297,-1.0815867185592651,0.0
radar,98,1762613288.9557083,1762613288.9557087,5,-3.893712043762207,5.710466384887695,1.2979040145874023,0.0
radar,98,1762613288.9557083,1762613288.9557087,6,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,98,1762613288.9557083,1762613288.9557087,7,0.4326346516609192,3.4878177642822266,-0.1081586629152298,0.606849730014801
radar,98,1762613288.9557083,1762613288.9557087,8,-0.757110595703125,3.426913261413574,0.2163173258304596,-0.606849730014801
radar,99,1762613289.055104,1762613289.0551043,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,99,1762613289.055104,1762613289.0551043,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,99,1762613289.055104,1762613289.0551043,2,-0.15322476625442505,4.976583957672119,0.15322476625442505,0.0
radar,99,1762613289.055104,1762613289.0551043,3,3.0284423828125,6.254093170166016,-1.0815867185592651,0.0
radar,99,1762613289.055104,1762613289.0551043,4,-5.624250888824463,4.221703052520752,0.0,0.0
radar,99,1762613289.055104,1762613289.0551043,5,-6.002805709838867,8.929070472717285,1.3339568376541138,0.0
radar,99,1762613289.055104,1762613289.0551043,6,0.585859477519989,3.7180323600769043,-0.585859477519989,0.9102746248245239
radar,99,1762613289.055104,1762613289.0551043,7,-0.757110595703125,3.4320297241210938,0.1081586629152298,-0.606849730014801
radar,100,1762613289.154591,1762613289.1545913,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,100,1762613289.154591,1762613289.1545913,1,-3.650355100631714,2.3876352310180664,0.5407933592796326,0.0
radar,100,1762613289.154591,1762613289.1545913,2,-0.3064495325088501,4.971863746643066,0.0,0.0
radar,100,1762613289.154591,1762613289.1545913,3,3.0284423828125,6.313665390014648,-0.6489520072937012,0.0
radar,100,1762613289.154591,1762613289.1545913,4,-5.669316291809082,9.144442558288574,1.3339568376541138,0.0
radar,100,1762613289.154591,1762613289.1545913,5,-0.793163537979126,3.0669198036193848,-0.5948726534843445,-1.5171242952346802
radar,100,1762613289.154591,1762613289.1545913,6,-0.8652693033218384,3.345730781555176,-0.6489520072937012,-1.5171242952346802
radar,100,1762613289.154591,1762613289.1545913,7,-0.757110595703125,3.418368339538574,0.3244760036468506,-0.606849730014801
radar,100,1762613289.154591,1762613289.1545913,8,-4.3263468742370605,10.869117736816406,0.7210577726364136,-0.606849730014801
radar,101,1762613289.2547204,1762613289.254721,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,101,1762613289.2547204,1762613289.254721,1,-3.7855536937713623,2.0808427333831787,0.8111900091171265,0.0
radar,101,1762613289.2547204,1762613289.254721,2,-0.15322476625442505,4.976583957672119,0.15322476625442505,0.0
radar,101,1762613289.2547204,1762613289.254721,3,-3.0284423828125,6.28767204284668,0.8652693033218384,0.0
radar,101,1762613289.2547204,1762613289.254721,4,6.273202419281006,3.1709797382354736,0.2163173258304596,0.0
radar,102,1762613289.3546638,1762613289.354664,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,102,1762613289.3546638,1762613289.354664,1,-3.650355100631714,2.352933168411255,0.6759916543960571,0.0
radar,102,1762613289.3546638,1762613289.354664,2,-0.15322476625442505,4.978942394256592,0.0,0.0
radar,102,1762613289.3546638,1762613289.354664,3,-4.54266357421875,5.350888729095459,0.4326346516609192,0.0
radar,102,1762613289.3546638,1762613289.354664,4,3.2447597980499268,6.205269813537598,-0.6489520072937012,0.0
radar,102,1762613289.3546638,1762613289.354664,5,-5.002338409423828,9.525680541992188,1.3339568376541138,0.0
radar,102,1762613289.3546638,1762613289.354664,6,-3.8666725158691406,10.66132640838623,1.4060627222061157,-0.9102746248245239
radar,102,1762613289.3546638,1762613289.354664,7,-0.8923090100288391,3.071723699569702,-0.396581768989563,-0.606849730014801
radar,103,1762613289.4539046,1762613289.453905,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,103,1762613289.4539046,1762613289.453905,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,103,1762613289.4539046,1762613289.453905,2,-0.3064495325088501,4.9695024490356445,0.15322476625442505,0.0
radar,103,1762613289.4539046,1762613289.453905,3,-2.8121254444122314,6.354297161102295,1.0815867185592651,0.0
radar,103,1762613289.4539046,1762613289.453905,4,6.056884765625,3.513969898223877,0.6489520072937012,0.0
radar,103,1762613289.4539046,1762613289.453905,5,2.5958080291748047,6.405638217926025,-1.2979040145874023,0.0
radar,103,1762613289.4539046,1762613289.453905,6,-5.002338409423828,9.525680541992188,1.3339568376541138,0.0
radar,103,1762613289.4539046,1762613289.453905,7,-0.793163537979126,3.1177799701690674,0.1982908844947815,-0.606849730014801
radar,104,1762613289.5532632,1762613289.5532634,0,3.1095616817474365,3.0796868801116943,0.40559500455856323,0.0
radar,104,1762613289.5532632,1762613289.5532634,1,0.15322476625442505,4.978942394256592,0.0,0.0
radar,104,1762613289.5532632,1762613289.5532634,2,-3.0284423828125,6.28767204284668,0.8652693033218384,0.0
radar,104,1762613289.5532632,1762613289.5532634,3,5.624250888824463,4.21615743637085,0.2163173258304596,0.0
radar,104,1762613289.5532632,1762613289.5532634,4,-4.335359573364258,9.847164154052734,1.3339568376541138,0.0
radar,104,1762613289.5532632,1762613289.5532634,5,-0.5948726534843445,3.161611318588257,0.1982908844947815,-0.606849730014801
radar,104,1762613289.5532632,1762613289.5532634,6,-4.110029220581055,10.325662612915039,0.6850048899650574,-0.606849730014801
radar,105,1762613289.6556313,1762613289.6556315,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,105,1762613289.6556313,1762613289.6556315,1,-0.15322476625442505,4.978942394256592,0.0,0.0
radar,105,1762613289.6556313,1762613289.6556315,2,-3.0284423828125,6.28767204284668,0.8652693033218384,0.0
radar,105,1762613289.6556313,1762613289.6556315,3,5.407933235168457,4.474601745605469,0.4326346516609192,0.0
radar,105,1762613289.6556313,1762613289.6556315,4,-5.002338409423828,9.525680541992188,1.3339568376541138,0.0
radar,105,1762613289.6556313,1762613289.6556315,5,-0.6940180659294128,3.0460152626037598,-0.793163537979126,-2.427398920059204
radar,105,1762613289.6556313,1762613289.6556315,6,-0.7210577726364136,2.8271706104278564,-0.2703966796398163,-1.213699460029602
radar,106,1762613289.7550602,1762613289.755061,0,2.9743635654449463,3.2104525566101074,0.40559500455856323,0.0
radar,106,1762613289.7550602,1762613289.755061,1,-3.244760036468506,2.936899185180664,0.40559500455856323,0.0
radar,106,1762613289.7550602,1762613289.755061,2,-0.3244760036468506,5.261826515197754,0.1622380018234253,0.0
radar,106,1762613289.7550602,1762613289.755061,3,-3.0284423828125,6.28767204284668,0.8652693033218384,0.0
radar,106,1762613289.7550602,1762613289.755061,4,5.624250888824463,4.221703052520752,0.0,0.0
radar,106,1762613289.7550602,1762613289.755061,5,-5.002338409423828,9.525680541992188,1.3339568376541138,0.0
radar,106,1762613289.7550602,1762613289.755061,6,2.271331787109375,5.6905694007873535,-0.5678329467773438,0.9102746248245239
radar,106,1762613289.7550602,1762613289.755061,7,-0.5948726534843445,3.1429014205932617,0.396581768989563,-0.9102746248245239
radar,106,1762613289.7550602,1762613289.755061,8,-4.452531814575195,10.153820037841797,1.0275073051452637,-0.606849730014801
radar,107,1762613289.854851,1762613289.8548515,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,107,1762613289.854851,1762613289.8548515,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,107,1762613289.854851,1762613289.8548515,2,-0.4867140054702759,5.249305725097656,0.1622380018234253,0.0
radar,107,1762613289.854851,1762613289.8548515,3,-2.5958080291748047,6.5035080909729,0.6489520072937012,0.0
radar,107,1762613289.854851,1762613289.8548515,4,5.8405680656433105,3.9169809818267822,0.0,0.0
radar,107,1762613289.854851,1762613289.8548515,5,-5.335827350616455,9.384531021118164,1.0004676580429077,0.0
radar,107,1762613289.854851,1762613289.8548515,6,-0.793163537979126,3.1177799701690674,0.1982908844947815,-0.9102746248245239
radar,107,1762613289.854851,1762613289.8548515,7,-4.452531814575195,10.0609712600708,1.7125122547149658,-0.9102746248245239
radar,108,1762613289.9543145,1762613289.954315,0,2.9743635654449463,3.2246546745300293,0.2703966796398163,0.0
radar,108,1762613289.9543145,1762613289.954315,1,-3.379958391189575,2.757131576538086,0.5407933592796326,0.0
radar,108,1762613289.9543145,1762613289.954315,2,0.0,4.978942394256592,0.15322476625442505,0.0
radar,108,1762613289.9543145,1762613289.954315,3,4.758981227874756,5.13672399520874,0.6489520072937012,0.0
radar,108,1762613289.9543145,1762613289.954315,4,-3.2447597980499268,6.10261869430542,1.2979040145874023,0.0
radar,108,1762613289.9543145,1762613289.954315,5,-6.002805709838867,8.929070472717285,1.3339568376541138,0.0
radar,108,1762613289.9543145,1762613289.954315,6,-0.9914543628692627,2.755871295928955,0.0901322215795517,-0.9102746248245239
radar,108,1762613289.9543145,1762613289.954315,7,-4.335359573364258,9.847164154052734,1.3339568376541138,-0.9102746248245239
radar,109,1762613290.0542817,1762613290.0542822,0,2.7039666175842285,3.4412801265716553,0.40559500455856323,0.0
radar,109,1762613290.0542817,1762613290.0542822,1,-0.3064495325088501,4.9695024490356445,0.15322476625442505,0.0
radar,109,1762613290.0542817,1762613290.0542822,2,-3.2447597980499268,6.1788201332092285,0.8652693033218384,0.0
radar,109,1762613290.0542817,1762613290.0542822,3,-6.336295127868652,8.695592880249023,1.3339568376541138,0.0
radar,109,1762613290.0542817,1762613290.0542822,4,-0.7300710082054138,2.5288891792297363,-0.1622380018234253,-0.9102746248245239
radar,109,1762613290.0542817,1762613290.0542822,5,4.146081924438477,4.137782096862793,0.1802644431591034,-0.9102746248245239
radar,109,1762613290.0542817,1762613290.0542822,6,-4.335359573364258,9.847164154052734,1.3339568376541138,-0.9102746248245239
radar,110,1762613290.1542423,1762613290.1542428,0,2.839165210723877,3.330613374710083,0.40559500455856323,0.0
radar,110,1762613290.1542423,1762613290.1542428,1,-3.5151567459106445,2.582550525665283,0.5407933592796326,0.0
radar,110,1762613290.1542423,1762613290.1542428,2,-0.3244760036468506,5.254317760467529,0.3244760036468506,0.0
radar,110,1762613290.1542423,1762613290.1542428,3,-3.4610772132873535,6.060299396514893,0.8652693033218384,0.0
radar,110,1762613290.1542423,1762613290.1542428,4,-6.002805709838867,8.929070472717285,1.3339568376541138,0.0
